Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	SOR+URS.A.5.7.1.C3	SOR+URS.A.5.8.1.C4	SOR+URS.A.5.9.1.C5	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	SOR+URS.A.5.7.1.C3.Norm	SOR+URS.A.5.8.1.C4.Norm	SOR+URS.A.5.9.1.C5.Norm
LRRC37A3	0	1	3	4	5	5	3	2	0	4	4	4	4	3	1	4	0	0.800677693472063	2.31863924546777	3.5098861560858	5.21243558916492	3.89155587194421	5.04976069345999	1.62755079878927	0	2.27330760696755	3.90723031743789	4.02890387479177	2.97772666019446	15.6890799544265	4.16213727428399	9.4520352741347
LRRC37A4P	8	10	9	5	5	6	2	4	12	3	7	7	6	1	1	2	5.78325768579808	8.00677693472063	6.95591773640332	4.38735769510726	5.21243558916492	4.66986704633305	3.36650712897332	3.25510159757855	10.7792425218563	1.70498070522566	6.83765305551631	7.05058178088559	4.46658999029169	5.22969331814218	4.16213727428399	4.72601763706735
LRRC37B	2	4	0	0	1	1	0	0	1	2	1	1	1	0	0	1	1.44581442144952	3.20271077388825	0	0	1.04248711783298	0.778311174388842	0	0	0.898270210154694	1.13665380348378	0.976807579359473	1.00722596869794	0.744431665048615	0	0	2.36300881853367
LRRC37BP1	17	21	9	9	16	19	9	15	8	27	12	8	16	5	6	7	12.2894225823209	16.8142315629133	6.95591773640332	7.89724385119306	16.6797938853277	14.787912313388	15.14928208038	12.2066309909196	7.18616168123755	15.344826347031	11.7216909523137	8.05780774958354	11.9109066407778	26.1484665907109	24.972823645704	16.5410617297357
LRRC40	20	23	19	14	12	21	7	10	15	32	19	19	25	4	1	5	14.4581442144952	18.4155869498574	14.6847152212959	12.2846015463003	12.5098454139958	16.3445346621657	11.7827749514066	8.13775399394637	13.4740531523204	18.1864608557404	18.55934400783	19.1372934052609	18.6107916262154	20.9187732725687	4.16213727428399	11.8150440926684
LRRC41	30	32	21	25	32	22	18	25	20	43	18	23	35	5	7	8	21.6872163217428	25.621686191106	16.2304747182744	21.9367884755363	33.3595877706555	17.1228458365545	30.2985641607599	20.3443849848659	17.9654042030939	24.4380567749012	17.5825364284705	23.1661972800527	26.0551082767015	26.1484665907109	29.134960919988	18.9040705482694
LRRC42	19	21	9	16	6	10	7	20	12	28	8	12	18	1	1	2	13.7352370037704	16.8142315629133	6.95591773640332	14.0395446243432	6.2549227069979	7.78311174388842	11.7827749514066	16.2755079878927	10.7792425218563	15.9131532487729	7.81446063487578	12.0867116243753	13.3997699708751	5.22969331814218	4.16213727428399	4.72601763706735
LRRC47	19	14	11	16	17	12	3	17	16	21	12	3	8	2	3	12	13.7352370037704	11.2094877086089	8.50167723338184	14.0395446243432	17.7222810031607	9.33973409266611	5.04976069345999	13.8341817897088	14.3723233624751	11.9348649365796	11.7216909523137	3.02167790609383	5.95545332038892	10.4593866362844	12.486411822852	28.3561058224041
LRRC49	15	6	18	13	11	19	2	21	18	25	17	16	15	1	2	6	10.8436081608714	4.80406616083238	13.9118354728066	11.4071300072789	11.4673582961628	14.787912313388	3.36650712897332	17.0892833872874	16.1688637827845	14.2081725435472	16.605728849111	16.1156154991671	11.1664749757292	5.22969331814218	8.32427454856799	14.178052911202
LRRC56	1	4	5	1	3	2	6	3	5	8	2	2	5	1	1	3	0.72290721072476	3.20271077388825	3.86439874244629	0.877471539021451	3.12746135349895	1.55662234877768	10.09952138692	2.44132619818391	4.49135105077347	4.5466152139351	1.95361515871895	2.01445193739588	3.72215832524307	5.22969331814218	4.16213727428399	7.08902645560102
LRRC57	33	27	19	19	15	30	10	13	13	29	16	16	20	3	6	8	23.8559379539171	21.6182977237457	14.6847152212959	16.6719592414076	15.6373067674947	23.3493352316653	16.8325356448666	10.5790801921303	11.677512732011	16.4814801505147	15.6289212697516	16.1156154991671	14.8886333009723	15.6890799544265	24.972823645704	18.9040705482694
LRRC58	38	30	37	31	16	23	15	42	37	59	30	32	34	6	8	21	27.4704740075409	24.0203308041619	28.5965506941025	27.201617709665	16.6797938853277	17.9011570109434	25.2488034672999	34.1785667745748	33.2359977757237	33.5312872027714	29.3042273807842	32.2312309983341	25.3106766116529	31.3781599088531	33.297098194272	49.6231851892072
LRRC59	40	43	20	24	18	32	9	29	26	45	22	24	17	9	10	15	28.9162884289904	34.4291408192987	15.4575949697852	21.0593169365148	18.7647681209937	24.905957580443	15.14928208038	23.5994865824445	23.355025464022	25.5747105783849	21.4897667459084	24.1734232487506	12.6553383058265	47.0672398632796	41.6213727428399	35.4451322780051
LRRC6	5	1	4	3	0	2	1	1	1	4	3	4	2	0	1	1	3.6145360536238	0.800677693472063	3.09151899395703	2.63241461706435	0	1.55662234877768	1.68325356448666	0.813775399394637	0.898270210154694	2.27330760696755	2.93042273807842	4.02890387479177	1.48886333009723	0	4.16213727428399	2.36300881853367
LRRC69	0	0	0	1	2	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0.877471539021451	2.08497423566597	0.778311174388842	0	1.62755079878927	0	0	0	0	0	0	4.16213727428399	2.36300881853367
LRRC8A	22	17	19	27	12	27	12	24	24	32	13	20	16	1	2	7	15.9039586359447	13.6115207890251	14.6847152212959	23.6917315535792	12.5098454139958	21.0144017084987	20.1990427738399	19.5306095854713	21.5584850437127	18.1864608557404	12.6984985316732	20.1445193739588	11.9109066407778	5.22969331814218	8.32427454856799	16.5410617297357
LRRC8B	2	4	0	1	0	1	0	2	0	1	0	3	1	0	0	1	1.44581442144952	3.20271077388825	0	0.877471539021451	0	0.778311174388842	0	1.62755079878927	0	0.568326901741888	0	3.02167790609383	0.744431665048615	0	0	2.36300881853367
LRRC8C	3	4	0	1	2	3	2	4	1	2	3	0	0	1	0	1	2.16872163217428	3.20271077388825	0	0.877471539021451	2.08497423566597	2.33493352316653	3.36650712897332	3.25510159757855	0.898270210154694	1.13665380348378	2.93042273807842	0	0	5.22969331814218	0	2.36300881853367
LRRC8D	8	7	9	9	2	3	1	4	10	5	7	3	8	1	2	1	5.78325768579808	5.60474385430444	6.95591773640332	7.89724385119306	2.08497423566597	2.33493352316653	1.68325356448666	3.25510159757855	8.98270210154694	2.84163450870944	6.83765305551631	3.02167790609383	5.95545332038892	5.22969331814218	8.32427454856799	2.36300881853367
LRRC8E	4	2	1	2	1	4	0	5	2	6	2	3	1	1	3	0	2.89162884289904	1.60135538694413	0.772879748489258	1.7549430780429	1.04248711783298	3.11324469755537	0	4.06887699697319	1.79654042030939	3.40996141045133	1.95361515871895	3.02167790609383	0.744431665048615	5.22969331814218	12.486411822852	0
LRRCC1	6	6	5	0	7	3	1	4	3	4	0	3	6	2	3	2	4.33744326434856	4.80406616083238	3.86439874244629	0	7.29740982483088	2.33493352316653	1.68325356448666	3.25510159757855	2.69481063046408	2.27330760696755	0	3.02167790609383	4.46658999029169	10.4593866362844	12.486411822852	4.72601763706735
LRRFIP1	187	153	131	134	106	130	52	170	129	241	131	117	149	24	35	71	135.18364840553	122.503687101226	101.247247052093	117.581186228874	110.503634490296	101.18045267055	87.5291853533064	138.341817897088	115.876857109955	136.966783319795	127.961792896091	117.845438337659	110.920318092244	125.512639635412	145.67480459994	167.773626115891
LRRFIP2	31	36	24	29	20	30	12	34	32	39	26	26	33	7	9	24	22.4101235324676	28.8243969649943	18.5491139637422	25.4466746316221	20.8497423566597	23.3493352316653	20.1990427738399	27.6683635794177	28.7446467249502	22.1647491679336	25.3969970633463	26.1878751861465	24.5662449466043	36.6078532269952	37.4592354685559	56.7122116448082
LRRIQ1	1	1	0	0	0	0	0	1	2	5	1	2	2	0	0	0	0.72290721072476	0.800677693472063	0	0	0	0	0	0.813775399394637	1.79654042030939	2.84163450870944	0.976807579359473	2.01445193739588	1.48886333009723	0	0	0
LRRIQ3	1	4	1	1	0	2	1	0	0	2	1	1	2	0	0	0	0.72290721072476	3.20271077388825	0.772879748489258	0.877471539021451	0	1.55662234877768	1.68325356448666	0	0	1.13665380348378	0.976807579359473	1.00722596869794	1.48886333009723	0	0	0
LRRK1	1	3	2	2	4	2	1	4	0	6	0	0	6	0	0	0	0.72290721072476	2.40203308041619	1.54575949697852	1.7549430780429	4.16994847133193	1.55662234877768	1.68325356448666	3.25510159757855	0	3.40996141045133	0	0	4.46658999029169	0	0	0
LRRK2	5	2	3	4	1	1	0	2	5	4	0	1	4	0	0	3	3.6145360536238	1.60135538694413	2.31863924546777	3.5098861560858	1.04248711783298	0.778311174388842	0	1.62755079878927	4.49135105077347	2.27330760696755	0	1.00722596869794	2.97772666019446	0	0	7.08902645560102
LRRN4CL	12	13	4	8	6	5	10	11	10	13	4	7	7	0	2	2	8.67488652869712	10.4088100151368	3.09151899395703	7.01977231217161	6.2549227069979	3.89155587194421	16.8325356448666	8.95152939334101	8.98270210154694	7.38824972264454	3.90723031743789	7.05058178088559	5.2110216553403	0	8.32427454856799	4.72601763706735
LRRTM2	4	2	1	2	1	1	1	3	3	1	2	1	4	0	0	1	2.89162884289904	1.60135538694413	0.772879748489258	1.7549430780429	1.04248711783298	0.778311174388842	1.68325356448666	2.44132619818391	2.69481063046408	0.568326901741888	1.95361515871895	1.00722596869794	2.97772666019446	0	0	2.36300881853367
LRSAM1	28	23	34	35	20	35	12	22	19	27	26	33	23	0	1	1	20.2414019002933	18.4155869498574	26.2779114486348	30.7115038657508	20.8497423566597	27.2408911036095	20.1990427738399	17.903058786682	17.0671339929392	15.344826347031	25.3969970633463	33.2384569670321	17.1219282961181	0	4.16213727428399	2.36300881853367
LRTOMT	54	54	58	41	36	45	24	63	55	84	41	34	59	9	11	23	39.036989379137	43.2365954474914	44.827025412377	35.9763330998795	37.5295362419874	35.0240028474979	40.3980855476799	51.2678501618621	49.4048615585082	47.7394597463186	40.0491107537384	34.24568293573	43.9214682378683	47.0672398632796	45.7835100171239	54.3492028262745
LRWD1	2	0	1	0	1	1	1	0	1	2	0	0	0	1	0	1	1.44581442144952	0	0.772879748489258	0	1.04248711783298	0.778311174388842	1.68325356448666	0	0.898270210154694	1.13665380348378	0	0	0	5.22969331814218	0	2.36300881853367
LSG1	23	27	13	11	6	16	5	23	20	32	19	14	19	5	7	13	16.6268658466695	21.6182977237457	10.0474367303604	9.65218692923596	6.2549227069979	12.4529787902215	8.41626782243331	18.7168341860767	17.9654042030939	18.1864608557404	18.55934400783	14.1011635617712	14.1442016359237	26.1484665907109	29.134960919988	30.7191146409378
LSM1	95	81	99	100	99	103	71	60	66	138	72	89	93	5	10	14	68.6761850188522	64.8548931712371	76.5150951004365	87.7471539021451	103.206224665465	80.1660509620508	119.511003078553	48.8265239636782	59.2858338702098	78.4291124403805	70.3301457138821	89.6431112141168	69.2321448495212	26.1484665907109	41.6213727428399	33.0821234594714
LSM10	31	29	46	28	24	40	7	17	19	38	19	25	34	4	10	5	22.4101235324676	23.2196531106898	35.5524684305059	24.5692030926006	25.0196908279916	31.1324469755537	11.7827749514066	13.8341817897088	17.0671339929392	21.5964222661917	18.55934400783	25.1806492174486	25.3106766116529	20.9187732725687	41.6213727428399	11.8150440926684
LSM12	97	80	89	88	47	69	32	73	71	117	52	77	67	8	26	23	70.1219994403017	64.054215477765	68.7862976155439	77.2174954338877	48.9968945381502	53.7034710328301	53.8641140635732	59.4056041558085	63.7771849209833	66.4942475038009	50.7939941266926	77.5563995897415	49.8769215582572	41.8375465451374	108.215569131384	54.3492028262745
LSM14A	40	49	56	49	29	34	27	42	43	59	60	36	39	8	10	21	28.9162884289904	39.2332069801311	43.2812659153984	42.9961054120511	30.2321264171565	26.4625799292206	45.4478462411399	34.1785667745748	38.6256190366518	33.5312872027714	58.6084547615684	36.2601348731259	29.032834936896	41.8375465451374	41.6213727428399	49.6231851892072
LSM14B	9	5	7	7	7	6	2	4	2	6	4	3	7	2	1	2	6.50616489652284	4.00338846736031	5.4101582394248	6.14230077315016	7.29740982483088	4.66986704633305	3.36650712897332	3.25510159757855	1.79654042030939	3.40996141045133	3.90723031743789	3.02167790609383	5.2110216553403	10.4593866362844	4.16213727428399	4.72601763706735
LSM2	58	47	66	54	55	87	23	48	61	77	65	51	90	6	6	18	41.9286182220361	37.6318515931869	51.010063400291	47.3834631071584	57.3367914808141	67.7130721718293	38.7148319831932	39.0612191709426	54.7944828194363	43.7611714341254	63.4924926583657	51.368524403595	66.9988498543753	31.3781599088531	24.972823645704	42.5341587336061
LSM3	390	414	445	344	339	467	178	388	330	612	321	327	461	24	31	49	281.933812182656	331.480565097434	343.93148807772	301.850209423379	353.403132945381	363.471318439589	299.619134478626	315.744854965119	296.429169351049	347.816063866035	313.555232974391	329.362891764227	343.182997587411	125.512639635412	129.026255502804	115.78743210815
LSM4	18	20	33	25	20	25	5	23	16	42	22	18	28	8	12	2	13.0123297930457	16.0135538694413	25.5050317001455	21.9367884755363	20.8497423566597	19.4577793597211	8.41626782243331	18.7168341860767	14.3723233624751	23.8697298731593	21.4897667459084	18.130067436563	20.8440866213612	41.8375465451374	49.9456472914079	4.72601763706735
LSM5	283	270	335	305	237	342	128	262	250	421	240	277	378	23	32	40	204.582740635107	216.182977237457	258.914715743901	267.628819401543	247.069446926417	266.182421640984	215.456456254293	213.209154641395	224.567552538673	239.265625633335	234.433819046274	279.00159332933	281.395169388376	120.28294631727	133.188392777088	94.520352741347
LSM6	95	76	99	117	76	104	29	89	73	140	86	92	106	11	13	12	68.6761850188522	60.8515047038768	76.5150951004365	102.66417006551	79.2290209553067	80.9443621364396	48.8143533701132	72.4260105461227	65.5737253412926	79.5657662438643	84.0054518249147	92.6647891202107	78.9097564951532	57.526626499564	54.1077845656919	28.3561058224041
LSM7	45	37	35	38	30	61	21	41	35	52	29	37	49	2	0	7	32.5308244826142	29.6250746584663	27.050791197124	33.3439184828151	31.2746135349895	47.4769816377194	35.3483248542199	33.3647913751801	31.4394573554143	29.5529988905782	28.3274198014247	37.2673608418239	36.4771515873821	10.4593866362844	0	16.5410617297357
LSMD1	225	199	265	199	225	267	90	185	182	304	182	173	310	16	19	29	162.654122413071	159.33486100094	204.813133349653	174.616836265269	234.559601512421	207.809083561821	151.4928208038	150.548448888008	163.485178248154	172.771378129534	177.778979443424	174.250092584744	230.773816165071	83.6750930902748	79.0806082113959	68.5272557374766
LSMEM1	1	1	0	0	0	3	1	1	0	3	1	0	2	0	0	4	0.72290721072476	0.800677693472063	0	0	0	2.33493352316653	1.68325356448666	0.813775399394637	0	1.70498070522566	0.976807579359473	0	1.48886333009723	0	0	9.4520352741347
LSR	0	3	4	0	3	1	1	1	2	0	2	0	6	0	0	0	0	2.40203308041619	3.09151899395703	0	3.12746135349895	0.778311174388842	1.68325356448666	0.813775399394637	1.79654042030939	0	1.95361515871895	0	4.46658999029169	0	0	0
LSS	13	19	11	7	10	18	10	12	8	22	9	5	10	2	1	3	9.39779373942188	15.2128761759692	8.50167723338184	6.14230077315016	10.4248711783298	14.0096011389992	16.8325356448666	9.76530479273564	7.18616168123755	12.5031918383215	8.79126821423526	5.03612984348971	7.44431665048615	10.4593866362844	4.16213727428399	7.08902645560102
LTA4H	180	161	203	177	176	229	67	143	152	234	147	177	207	18	23	29	130.123297930457	128.909108649002	156.894588943319	155.312462406797	183.477732738605	178.233258935045	112.777988820606	116.369882113433	136.537071943513	132.988495007602	143.590714165843	178.278996459536	154.097354665063	94.1344797265592	95.7291573085319	68.5272557374766
LTBP1	238	196	177	162	120	214	71	186	129	239	137	141	150	32	42	66	172.051916152493	156.932827920524	136.799715482599	142.150389321475	125.098454139958	166.558591319212	119.511003078553	151.362224287403	115.876857109955	135.830129516311	133.822638372248	142.01886158641	111.664749757292	167.35018618055	174.809765519928	155.958582023223
LTBP2	398	354	384	387	301	358	184	372	333	549	286	272	346	59	73	139	287.717069868455	283.43990348911	296.785823419875	339.581485601302	313.788622467728	278.635400431206	309.718655865546	302.724448574805	299.123979981513	312.011469056296	279.366967696809	273.96546348584	257.573356106821	308.551905770388	303.836021022732	328.458225776181
LTBP3	13	10	17	6	14	11	4	15	16	16	12	8	30	1	1	4	9.39779373942188	8.00677693472063	13.1389557243174	5.26482923412871	14.5948196496618	8.56142291827727	6.73301425794665	12.2066309909196	14.3723233624751	9.0932304278702	11.7216909523137	8.05780774958354	22.3329499514584	5.22969331814218	4.16213727428399	9.4520352741347
LTBP4	3	1	6	2	8	3	1	5	1	5	3	3	6	1	0	1	2.16872163217428	0.800677693472063	4.63727849093555	1.7549430780429	8.33989694266387	2.33493352316653	1.68325356448666	4.06887699697319	0.898270210154694	2.84163450870944	2.93042273807842	3.02167790609383	4.46658999029169	5.22969331814218	0	2.36300881853367
LTBR	14	17	14	9	4	8	1	12	8	26	10	9	13	1	2	1	10.1207009501466	13.6115207890251	10.8203164788496	7.89724385119306	4.16994847133193	6.22648939511074	1.68325356448666	9.76530479273564	7.18616168123755	14.7764994452891	9.76807579359473	9.06503371828148	9.67761164563199	5.22969331814218	8.32427454856799	2.36300881853367
LTC4S	2	2	0	2	0	1	0	0	1	1	1	1	1	0	0	0	1.44581442144952	1.60135538694413	0	1.7549430780429	0	0.778311174388842	0	0	0.898270210154694	0.568326901741888	0.976807579359473	1.00722596869794	0.744431665048615	0	0	0
LTN1	44	37	31	33	28	32	13	37	50	42	30	36	25	2	6	17	31.8079172718894	29.6250746584663	23.959272203167	28.9565607877079	29.1896392993235	24.905957580443	21.8822963383266	30.1096897776016	44.9135105077347	23.8697298731593	29.3042273807842	36.2601348731259	18.6107916262154	10.4593866362844	24.972823645704	40.1711499150725
LTV1	86	71	78	85	60	109	42	71	62	111	71	67	95	8	16	16	62.1700201223294	56.8481162365164	60.2846203821621	74.5850808168233	62.549227069979	84.8359180083838	70.6966497084398	57.7780533570192	55.692753029591	63.0842860933495	69.3533381345226	67.4841399027621	70.7210081796184	41.8375465451374	66.5941963885439	37.8081410965388
LUC7L	22	11	6	11	8	16	10	12	17	25	13	15	17	4	7	7	15.9039586359447	8.80745462819269	4.63727849093555	9.65218692923596	8.33989694266387	12.4529787902215	16.8325356448666	9.76530479273564	15.2705935726298	14.2081725435472	12.6984985316732	15.1083895304691	12.6553383058265	20.9187732725687	29.134960919988	16.5410617297357
LUC7L2	2	1	2	0	0	0	0	3	3	1	1	1	1	0	0	0	1.44581442144952	0.800677693472063	1.54575949697852	0	0	0	0	2.44132619818391	2.69481063046408	0.568326901741888	0.976807579359473	1.00722596869794	0.744431665048615	0	0	0
LUC7L3	198	153	138	140	93	165	84	158	167	251	122	118	160	41	65	100	143.135627723502	122.503687101226	106.657405291518	122.846015463003	96.9513019584674	128.421343774159	141.39329941688	128.576513104353	150.011125095834	142.650052337214	119.170524681856	118.852664306357	119.109066407778	214.417426043829	270.53892282846	236.300881853367
LUCAT1	1	0	5	2	2	0	1	2	0	1	0	1	0	0	0	0	0.72290721072476	0	3.86439874244629	1.7549430780429	2.08497423566597	0	1.68325356448666	1.62755079878927	0	0.568326901741888	0	1.00722596869794	0	0	0	0
LUM	1099	1072	1448	1284	1223	1540	461	769	757	1243	914	945	1322	61	76	111	794.475024586511	858.326487402051	1119.12987581245	1126.67345610354	1274.96174510974	1198.59920855882	775.979893228351	625.793282134476	679.990549087103	706.430338865166	892.802127534558	951.828540419555	984.138661194269	319.011292406673	316.322432845584	262.293978857238
LURAP1L	28	14	22	25	25	27	10	16	9	25	15	17	27	2	3	7	20.2414019002933	11.2094877086089	17.0033544667637	21.9367884755363	26.0621779458246	21.0144017084987	16.8325356448666	13.0204063903142	8.08443189139224	14.2081725435472	14.6521136903921	17.122841467865	20.0996549563126	10.4593866362844	12.486411822852	16.5410617297357
LUZP1	110	87	108	88	67	122	47	100	92	138	96	92	105	15	23	48	79.5197931797236	69.6589593320694	83.4710128368398	77.2174954338877	69.8466368948099	94.9539632754388	79.1129175308731	81.3775399394637	82.6408593342318	78.4291124403805	93.7735276185094	92.6647891202107	78.1653248301046	78.4453997721327	95.7291573085319	113.424423289616
LUZP2	6	3	6	7	2	3	4	8	4	5	2	5	7	1	0	3	4.33744326434856	2.40203308041619	4.63727849093555	6.14230077315016	2.08497423566597	2.33493352316653	6.73301425794665	6.5102031951571	3.59308084061878	2.84163450870944	1.95361515871895	5.03612984348971	5.2110216553403	5.22969331814218	0	7.08902645560102
LXN	22	23	41	22	34	32	12	31	36	37	31	26	37	4	2	3	15.9039586359447	18.4155869498574	31.6880696880596	19.3043738584719	35.4445620063214	24.905957580443	20.1990427738399	25.2270373812337	32.337727565569	21.0280953644498	30.2810349601437	26.1878751861465	27.5439716067988	20.9187732725687	8.32427454856799	7.08902645560102
LY6E	24	14	19	12	19	32	7	19	21	25	16	15	27	3	8	5	17.3497730573942	11.2094877086089	14.6847152212959	10.5296584682574	19.8072552388267	24.905957580443	11.7827749514066	15.4617325884981	18.8636744132486	14.2081725435472	15.6289212697516	15.1083895304691	20.0996549563126	15.6890799544265	33.297098194272	11.8150440926684
LY6G5C	2	1	0	0	1	0	1	0	2	0	0	0	0	1	0	0	1.44581442144952	0.800677693472063	0	0	1.04248711783298	0	1.68325356448666	0	1.79654042030939	0	0	0	0	5.22969331814218	0	0
