Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	SUN+DOM.A.6.22.1.D12	SUN+DOM.A.6.23.1.E1	SUN+DOM.A.6.24.1.E2	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	SUN+DOM.A.6.22.1.D12.Norm	SUN+DOM.A.6.23.1.E1.Norm	SUN+DOM.A.6.24.1.E2.Norm
ZFYVE20	35	31	32	19	12	16	11	24	17	25	13	18	24	24	11	6	23.7784286403981	23.3381816734785	23.0730652037176	15.0936511431076	11.3545916595084	11.5464041708647	16.893354595214	18.0991356661645	13.9711053605137	13.1630022710476	11.5997034434243	16.5669973251873	16.6264506520184	16.8362024723899	11.8684514353756	5.57118470301776
ZFYVE21	19	16	15	23	28	22	13	23	17	30	30	24	24	31	15	12	12.9082898333589	12.0455131217954	10.8154993142426	18.2712619100776	26.4940472055195	15.876305734939	19.9648736125256	17.3450050134076	13.9711053605137	15.7956027252572	26.7685464079023	22.0893297669164	16.6264506520184	21.7467615268369	16.1842519573303	11.1423694060355
ZFYVE26	3	2	5	3	3	0	0	5	2	4	3	3	2	5	4	3	2.03815102631983	1.50568914022442	3.60516643808087	2.38320807522751	2.83864791487709	0	0	3.77065326378426	1.64365945417809	2.10608036336762	2.67685464079023	2.76116622086456	1.38553755433487	3.50754218174789	4.31580052195475	2.78559235150888
ZFYVE27	3	0	2	1	1	3	0	2	2	4	1	2	2	5	1	1	2.03815102631983	0	1.44206657523235	0.794402691742503	0.946215971625697	2.16495078203713	0	1.5082613055137	1.64365945417809	2.10608036336762	0.892284880263409	1.84077748057637	1.38553755433487	3.50754218174789	1.07895013048869	0.928530783836294
ZFYVE28	0	3	0	0	2	0	1	1	1	5	1	3	2	3	0	0	0	2.25853371033663	0	0	1.89243194325139	0	1.53575950865582	0.754130652756852	0.821829727089043	2.63260045420953	0.892284880263409	2.76116622086456	1.38553755433487	2.10452530904873	0	0
ZFYVE9	16	12	8	9	4	3	5	9	5	13	7	7	5	10	9	10	10.8701388070391	9.03413484134652	5.76826630092939	7.14962422568253	3.78486388650279	2.16495078203713	7.67879754327909	6.78717587481167	4.10914863544521	6.84476118094477	6.24599416184386	6.4427211820173	3.46384388583718	7.01508436349577	9.7105511743982	9.28530783836294
ZG16	1	1	2	1	0	0	1	2	1	0	0	2	3	3	3	2	0.679383675439944	0.75284457011221	1.44206657523235	0.794402691742503	0	0	1.53575950865582	1.5082613055137	0.821829727089043	0	0	1.84077748057637	2.07830633150231	2.10452530904873	3.23685039146607	1.85706156767259
ZGPAT	4	1	2	1	1	2	1	0	0	1	3	0	3	1	0	3	2.71753470175978	0.75284457011221	1.44206657523235	0.794402691742503	0.946215971625697	1.44330052135809	1.53575950865582	0	0	0.526520090841905	2.67685464079023	0	2.07830633150231	0.701508436349577	0	2.78559235150888
ZHX1	40	35	24	30	19	38	17	30	25	25	29	30	38	25	15	29	27.1753470175978	26.3495599539273	17.3047989027882	23.8320807522751	17.9781034608882	27.4227099058036	26.1079116471489	22.6239195827056	20.5457431772261	13.1630022710476	25.8762615276389	27.6116622086456	26.3252135323625	17.5377109087394	16.1842519573303	26.9273927312525
ZHX1-C8ORF76	2	0	2	2	0	1	0	2	2	2	0	2	0	4	1	1	1.35876735087989	0	1.44206657523235	1.58880538348501	0	0.721650260679043	0	1.5082613055137	1.64365945417809	1.05304018168381	0	1.84077748057637	0	2.80603374539831	1.07895013048869	0.928530783836294
ZHX2	7	9	11	3	4	13	4	6	10	14	7	5	7	9	10	3	4.75568572807961	6.77560113100989	7.93136616377792	2.38320807522751	3.78486388650279	9.38145338882756	6.14303803462327	4.52478391654111	8.21829727089043	7.37128127178667	6.24599416184386	4.60194370144093	4.84938144017205	6.3135759271462	10.7895013048869	2.78559235150888
ZHX3	23	19	16	13	12	20	12	18	16	24	16	14	24	22	14	6	15.6258245351187	14.304046832132	11.5365326018588	10.3272349926525	11.3545916595084	14.4330052135809	18.4291141038698	13.5743517496233	13.1492756334247	12.6364821802057	14.2765580842145	12.8854423640346	16.6264506520184	15.4331855996907	15.1053018268416	5.57118470301776
ZIK1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	1.35876735087989	0	0	0	0.946215971625697	0	0	0	0.821829727089043	0	0	0	0	0	1.07895013048869	1.85706156767259
ZIM3	1	4	0	0	0	0	0	0	3	3	1	1	2	1	1	2	0.679383675439944	3.01137828044884	0	0	0	0	0	0	2.46548918126713	1.57956027252572	0.892284880263409	0.920388740288185	1.38553755433487	0.701508436349577	1.07895013048869	1.85706156767259
ZKSCAN1	35	47	41	34	19	34	13	24	20	42	32	22	23	26	23	16	23.7784286403981	35.3836947952739	29.5623647922631	27.0096915192451	17.9781034608882	24.5361088630875	19.9648736125256	18.0991356661645	16.4365945417809	22.11384381536	28.5531161684291	20.2485522863401	15.933681874851	18.239219345089	24.8158530012398	14.8564925413807
ZKSCAN2	0	3	2	4	1	3	3	0	3	4	3	1	3	3	1	3	0	2.25853371033663	1.44206657523235	3.17761076697001	0.946215971625697	2.16495078203713	4.60727852596745	0	2.46548918126713	2.10608036336762	2.67685464079023	0.920388740288185	2.07830633150231	2.10452530904873	1.07895013048869	2.78559235150888
ZKSCAN3	19	12	11	11	6	8	6	19	16	22	19	13	14	18	11	11	12.9082898333589	9.03413484134652	7.93136616377792	8.73842960916754	5.67729582975418	5.77320208543235	9.2145570519349	14.3284824023802	13.1492756334247	11.5834419985219	16.9534127250048	11.9650536237464	9.69876288034409	12.6271518542924	11.8684514353756	10.2138386221992
ZKSCAN4	1	4	1	1	0	4	3	2	5	1	1	2	1	4	3	2	0.679383675439944	3.01137828044884	0.721033287616174	0.794402691742503	0	2.88660104271617	4.60727852596745	1.5082613055137	4.10914863544521	0.526520090841905	0.892284880263409	1.84077748057637	0.692768777167435	2.80603374539831	3.23685039146607	1.85706156767259
ZKSCAN5	12	8	7	9	4	7	2	5	5	12	3	2	7	11	6	4	8.15260410527933	6.02275656089768	5.04723301331322	7.14962422568253	3.78486388650279	5.0515518247533	3.07151901731163	3.77065326378426	4.10914863544521	6.31824109010286	2.67685464079023	1.84077748057637	4.84938144017205	7.71659279984535	6.47370078293213	3.71412313534517
ZKSCAN7	3	9	8	7	6	12	1	2	3	8	3	3	6	6	0	4	2.03815102631983	6.77560113100989	5.76826630092939	5.56081884219752	5.67729582975418	8.65980312814852	1.53575950865582	1.5082613055137	2.46548918126713	4.21216072673524	2.67685464079023	2.76116622086456	4.15661266300461	4.20905061809746	0	3.71412313534517
ZKSCAN8	6	8	6	9	3	6	0	4	12	7	1	5	9	9	3	11	4.07630205263967	6.02275656089768	4.32619972569704	7.14962422568253	2.83864791487709	4.32990156407426	0	3.01652261102741	9.86195672506852	3.68564063589334	0.892284880263409	4.60194370144093	6.23491899450692	6.3135759271462	3.23685039146607	10.2138386221992
ZMAT1	3	2	3	3	0	3	2	1	2	2	2	0	2	4	0	3	2.03815102631983	1.50568914022442	2.16309986284852	2.38320807522751	0	2.16495078203713	3.07151901731163	0.754130652756852	1.64365945417809	1.05304018168381	1.78456976052682	0	1.38553755433487	2.80603374539831	0	2.78559235150888
ZMAT2	156	153	193	144	144	208	71	167	142	214	137	125	178	145	107	110	105.983853368631	115.185219227168	139.159424509922	114.39398761092	136.2550999141	150.103254221241	109.038925114563	125.939819010394	116.699821246644	112.675299440168	122.243028596087	115.048592536023	123.312842335803	101.718723270689	115.44766396229	102.138386221992
ZMAT3	150	134	136	121	97	119	71	139	112	185	106	103	89	131	97	105	101.907551315992	100.881172395036	98.0605271157997	96.1227257008429	91.7829492476926	85.8763810208061	109.038925114563	104.824160733202	92.0449294339728	97.4062168057525	94.5821973079213	94.8000402496831	61.6564211679017	91.8976051617946	104.658162657403	97.4957323028108
ZMAT4	2	1	1	3	2	1	0	1	3	0	2	2	1	2	0	2	1.35876735087989	0.75284457011221	0.721033287616174	2.38320807522751	1.89243194325139	0.721650260679043	0	0.754130652756852	2.46548918126713	0	1.78456976052682	1.84077748057637	0.692768777167435	1.40301687269915	0	1.85706156767259
ZMAT5	1	3	2	3	2	7	3	3	4	8	4	3	11	3	5	0	0.679383675439944	2.25853371033663	1.44206657523235	2.38320807522751	1.89243194325139	5.0515518247533	4.60727852596745	2.26239195827056	3.28731890835617	4.21216072673524	3.56913952105364	2.76116622086456	7.62045654884179	2.10452530904873	5.39475065244344	0
ZMIZ1	55	30	29	29	25	33	17	40	38	61	33	26	26	48	21	26	37.3661021491969	22.5853371033663	20.9099653408691	23.0376780605326	23.6553992906424	23.8144586024084	26.1079116471489	30.1652261102741	31.2295296293836	32.1177255413562	29.4454010486925	23.9301072474928	18.0119882063533	33.6724049447797	22.6579527402625	24.1418003797436
ZMIZ1-AS1	1	0	1	3	1	1	2	0	0	3	3	2	2	2	0	2	0.679383675439944	0	0.721033287616174	2.38320807522751	0.946215971625697	0.721650260679043	3.07151901731163	0	0	1.57956027252572	2.67685464079023	1.84077748057637	1.38553755433487	1.40301687269915	0	1.85706156767259
ZMIZ2	6	4	7	1	4	3	1	3	3	3	4	1	2	2	1	4	4.07630205263967	3.01137828044884	5.04723301331322	0.794402691742503	3.78486388650279	2.16495078203713	1.53575950865582	2.26239195827056	2.46548918126713	1.57956027252572	3.56913952105364	0.920388740288185	1.38553755433487	1.40301687269915	1.07895013048869	3.71412313534517
ZMPSTE24	64	74	54	59	44	42	23	56	42	70	63	46	61	59	31	49	43.4805552281564	55.7104981883035	38.9357975312734	46.8697588128077	41.6335027515307	30.3093109485198	35.3224686990838	42.2313165543837	34.5168485377398	36.8564063589334	56.2139474565948	42.3378820532565	42.2588954072136	41.3889977446251	33.4474540451493	45.4980084079784
ZMYM1	10	11	19	16	9	20	10	20	26	34	8	21	14	14	9	15	6.79383675439944	8.28129027123431	13.6996324647073	12.7104430678801	8.51594374463128	14.4330052135809	15.3575950865582	15.082613055137	21.3675729043151	17.9016830886248	7.13827904210727	19.3281635460519	9.69876288034409	9.82111810889408	9.7105511743982	13.9279617575444
ZMYM2	40	34	24	18	18	24	10	30	36	52	26	29	27	28	27	19	27.1753470175978	25.5967153838151	17.3047989027882	14.2992484513651	17.0318874892626	17.319606256297	15.3575950865582	22.6239195827056	29.5858701752055	27.3790447237791	23.1994068868486	26.6912734683574	18.7047569835208	19.6422362177882	29.1316535231946	17.6420848928896
ZMYM3	9	4	9	9	3	10	1	8	6	5	8	6	12	11	2	5	6.1144530789595	3.01137828044884	6.48929958854557	7.14962422568253	2.83864791487709	7.21650260679043	1.53575950865582	6.03304522205482	4.93097836253426	2.63260045420953	7.13827904210727	5.52233244172911	8.31322532600922	7.71659279984535	2.15790026097738	4.64265391918147
ZMYM4	27	20	31	26	26	20	13	31	32	39	18	21	18	17	19	19	18.3433592368785	15.0568914022442	22.3520319161014	20.6544699853051	24.6016152622681	14.4330052135809	19.9648736125256	23.3780502354624	26.2985512668494	20.5342835428343	16.0611278447414	19.3281635460519	12.4698379890138	11.9256434179428	20.5000524792851	17.6420848928896
ZMYM5	21	16	21	15	19	23	9	29	25	29	15	20	17	32	15	19	14.2670571842388	12.0455131217954	15.1416990399397	11.9160403761376	17.9781034608882	16.597955995618	13.8218355779024	21.8697889299487	20.5457431772261	15.2690826344153	13.3842732039511	18.4077748057637	11.7770692118464	22.4482699631865	16.1842519573303	17.6420848928896
ZMYM6	31	25	24	17	7	20	6	29	18	32	15	13	23	25	22	21	21.0608939386383	18.8211142528052	17.3047989027882	13.5048457596226	6.62351180137988	14.4330052135809	9.2145570519349	21.8697889299487	14.7929350876028	16.848642906941	13.3842732039511	11.9650536237464	15.933681874851	17.5377109087394	23.7369028707511	19.4991464605622
ZMYM6NB	106	110	148	146	128	155	54	80	85	114	104	101	144	132	71	74	72.0146695966341	82.8129027123431	106.712926567194	115.982792994406	121.115644368089	111.855790405252	82.9310134674141	60.3304522205482	69.8555268025687	60.0232903559772	92.7976275473945	92.9592627691067	99.7587039121107	92.5991135981442	76.6054592646969	68.7112780038857
ZMYND11	50	53	40	39	43	37	14	48	26	41	28	31	39	32	29	33	33.9691837719972	39.9007622159471	28.841331504647	30.9817049779576	40.687286779905	26.7010596451246	21.5006331211814	36.1982713323289	21.3675729043151	21.5873237245181	24.9839766473754	28.5320509489337	27.01798230953	22.4482699631865	31.289553784172	30.6415158665977
ZMYND19	10	7	3	1	3	3	2	6	4	5	5	3	3	5	5	3	6.79383675439944	5.26991199078547	2.16309986284852	0.794402691742503	2.83864791487709	2.16495078203713	3.07151901731163	4.52478391654111	3.28731890835617	2.63260045420953	4.46142440131704	2.76116622086456	2.07830633150231	3.50754218174789	5.39475065244344	2.78559235150888
ZMYND8	28	27	34	20	17	30	12	24	28	32	25	16	33	19	12	18	19.0227429123184	20.3268033930297	24.5151317789499	15.8880538348501	16.0856715176369	21.6495078203713	18.4291141038698	18.0991356661645	23.0112323584932	16.848642906941	22.3071220065852	14.726219844611	22.8613696465254	13.328660290642	12.9474015658643	16.7135541090533
ZNF10	5	2	2	5	1	4	1	1	4	10	5	5	5	6	2	3	3.39691837719972	1.50568914022442	1.44206657523235	3.97201345871252	0.946215971625697	2.88660104271617	1.53575950865582	0.754130652756852	3.28731890835617	5.26520090841905	4.46142440131704	4.60194370144093	3.46384388583718	4.20905061809746	2.15790026097738	2.78559235150888
ZNF100	3	3	3	4	6	5	1	9	3	11	3	10	4	5	5	2	2.03815102631983	2.25853371033663	2.16309986284852	3.17761076697001	5.67729582975418	3.60825130339522	1.53575950865582	6.78717587481167	2.46548918126713	5.79172099926096	2.67685464079023	9.20388740288185	2.77107510866974	3.50754218174789	5.39475065244344	1.85706156767259
ZNF101	5	5	5	2	2	1	2	7	1	3	4	2	3	3	6	0	3.39691837719972	3.76422285056105	3.60516643808087	1.58880538348501	1.89243194325139	0.721650260679043	3.07151901731163	5.27891456929797	0.821829727089043	1.57956027252572	3.56913952105364	1.84077748057637	2.07830633150231	2.10452530904873	6.47370078293213	0
ZNF106	162	144	108	127	87	118	65	130	108	163	91	86	118	127	72	97	110.060155421271	108.409618096158	77.8715950625468	100.889141851298	82.3207895314357	85.1547307601271	99.8243680626281	98.0369848583908	88.7576105256167	85.8227748072306	81.1979241039702	79.1534316647839	81.7467157057574	89.0915714163963	77.6844093951856	90.0674860321205
ZNF107	4	7	5	3	2	4	7	5	3	8	2	3	9	6	4	3	2.71753470175978	5.26991199078547	3.60516643808087	2.38320807522751	1.89243194325139	2.88660104271617	10.7503165605907	3.77065326378426	2.46548918126713	4.21216072673524	1.78456976052682	2.76116622086456	6.23491899450692	4.20905061809746	4.31580052195475	2.78559235150888
ZNF114	3	1	1	0	3	4	1	1	1	3	2	1	2	0	1	0	2.03815102631983	0.75284457011221	0.721033287616174	0	2.83864791487709	2.88660104271617	1.53575950865582	0.754130652756852	0.821829727089043	1.57956027252572	1.78456976052682	0.920388740288185	1.38553755433487	0	1.07895013048869	0
ZNF117	31	20	22	22	18	29	12	47	40	65	26	27	50	35	25	27	21.0608939386383	15.0568914022442	15.8627323275558	17.4768592183351	17.0318874892626	20.9278575596923	18.4291141038698	35.4441406795721	32.8731890835617	34.2238059047238	23.1994068868486	24.850495987781	34.6384388583718	24.5527952722352	26.9737532622172	25.0703311635799
ZNF12	10	14	10	13	6	12	5	14	10	12	10	2	7	7	6	9	6.79383675439944	10.5398239815709	7.21033287616174	10.3272349926525	5.67729582975418	8.65980312814852	7.67879754327909	10.5578291385959	8.21829727089043	6.31824109010286	8.92284880263409	1.84077748057637	4.84938144017205	4.91055905444704	6.47370078293213	8.35677705452664
ZNF121	5	9	11	11	4	8	4	3	3	10	3	6	12	3	9	5	3.39691837719972	6.77560113100989	7.93136616377792	8.73842960916754	3.78486388650279	5.77320208543235	6.14303803462327	2.26239195827056	2.46548918126713	5.26520090841905	2.67685464079023	5.52233244172911	8.31322532600922	2.10452530904873	9.7105511743982	4.64265391918147
ZNF124	17	11	16	11	8	10	4	20	24	14	13	10	13	11	5	10	11.5495224824791	8.28129027123431	11.5365326018588	8.73842960916754	7.56972777300558	7.21650260679043	6.14303803462327	15.082613055137	19.723913450137	7.37128127178667	11.5997034434243	9.20388740288185	9.00599410317666	7.71659279984535	5.39475065244344	9.28530783836294
ZNF131	22	12	12	14	14	22	4	14	13	29	9	11	14	9	8	12	14.9464408596788	9.03413484134652	8.65239945139409	11.121637684395	13.2470236027598	15.876305734939	6.14303803462327	10.5578291385959	10.6837864521576	15.2690826344153	8.03056392237068	10.12427614317	9.69876288034409	6.3135759271462	8.63160104390951	11.1423694060355
ZNF132	1	3	2	6	3	5	0	6	4	2	1	2	5	5	2	6	0.679383675439944	2.25853371033663	1.44206657523235	4.76641615045502	2.83864791487709	3.60825130339522	0	4.52478391654111	3.28731890835617	1.05304018168381	0.892284880263409	1.84077748057637	3.46384388583718	3.50754218174789	2.15790026097738	5.57118470301776
ZNF133	14	8	4	7	9	6	3	17	14	14	10	5	6	8	10	6	9.51137145615922	6.02275656089768	2.8841331504647	5.56081884219752	8.51594374463128	4.32990156407426	4.60727852596745	12.8202210968665	11.5056161792466	7.37128127178667	8.92284880263409	4.60194370144093	4.15661266300461	5.61206749079662	10.7895013048869	5.57118470301776
ZNF134	0	4	0	1	2	1	0	4	1	6	0	0	2	3	1	4	0	3.01137828044884	0	0.794402691742503	1.89243194325139	0.721650260679043	0	3.01652261102741	0.821829727089043	3.15912054505143	0	0	1.38553755433487	2.10452530904873	1.07895013048869	3.71412313534517
ZNF135	3	7	9	4	6	5	2	6	2	4	4	2	6	4	3	2	2.03815102631983	5.26991199078547	6.48929958854557	3.17761076697001	5.67729582975418	3.60825130339522	3.07151901731163	4.52478391654111	1.64365945417809	2.10608036336762	3.56913952105364	1.84077748057637	4.15661266300461	2.80603374539831	3.23685039146607	1.85706156767259
ZNF136	15	12	12	28	7	12	6	14	11	19	10	9	9	18	11	5	10.1907551315992	9.03413484134652	8.65239945139409	22.2432753687901	6.62351180137988	8.65980312814852	9.2145570519349	10.5578291385959	9.04012699797947	10.0038817259962	8.92284880263409	8.28349866259367	6.23491899450692	12.6271518542924	11.8684514353756	4.64265391918147
ZNF137P	0	0	2	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1.44206657523235	0.794402691742503	0	0	1.53575950865582	0.754130652756852	0.821829727089043	0.526520090841905	0.892284880263409	0.920388740288185	0	0	1.07895013048869	0
ZNF138	16	9	11	10	11	7	6	8	13	11	9	12	12	8	8	10	10.8701388070391	6.77560113100989	7.93136616377792	7.94402691742503	10.4083756878827	5.0515518247533	9.2145570519349	6.03304522205482	10.6837864521576	5.79172099926096	8.03056392237068	11.0446648834582	8.31322532600922	5.61206749079662	8.63160104390951	9.28530783836294
ZNF14	9	9	15	12	5	7	5	7	12	22	11	5	6	13	8	6	6.1144530789595	6.77560113100989	10.8154993142426	9.53283230091004	4.73107985812849	5.0515518247533	7.67879754327909	5.27891456929797	9.86195672506852	11.5834419985219	9.8151336828975	4.60194370144093	4.15661266300461	9.1196096725445	8.63160104390951	5.57118470301776
ZNF140	15	9	2	12	10	13	6	6	6	9	7	5	4	12	6	9	10.1907551315992	6.77560113100989	1.44206657523235	9.53283230091004	9.46215971625697	9.38145338882756	9.2145570519349	4.52478391654111	4.93097836253426	4.73868081757715	6.24599416184386	4.60194370144093	2.77107510866974	8.41810123619493	6.47370078293213	8.35677705452664
ZNF141	7	6	4	4	2	8	0	6	4	5	5	4	2	8	1	3	4.75568572807961	4.51706742067326	2.8841331504647	3.17761076697001	1.89243194325139	5.77320208543235	0	4.52478391654111	3.28731890835617	2.63260045420953	4.46142440131704	3.68155496115274	1.38553755433487	5.61206749079662	1.07895013048869	2.78559235150888
ZNF142	0	1	1	0	3	0	2	1	7	3	1	0	1	3	0	3	0	0.75284457011221	0.721033287616174	0	2.83864791487709	0	3.07151901731163	0.754130652756852	5.7528080896233	1.57956027252572	0.892284880263409	0	0.692768777167435	2.10452530904873	0	2.78559235150888
ZNF143	29	24	24	21	19	24	9	34	19	23	19	13	16	28	20	23	19.7021265877584	18.068269682693	17.3047989027882	16.6824565265926	17.9781034608882	17.319606256297	13.8218355779024	25.640442193733	15.6147648146918	12.1099620893638	16.9534127250048	11.9650536237464	11.084300434679	19.6422362177882	21.5790026097738	21.3562080282348
ZNF146	144	149	123	110	86	127	54	162	115	169	105	108	120	158	98	129	97.831249263352	112.173840946719	88.6870943767894	87.3842960916754	81.37457355981	91.6495831062385	82.9310134674141	122.16916574661	94.51041861524	88.981895352282	93.6899124276579	99.401983951124	83.1322532600922	110.838332943233	105.737112787891	119.780471114882
ZNF148	55	65	51	62	41	38	28	58	44	82	37	40	49	52	41	39	37.3661021491969	48.9348970572936	36.7726976684249	49.2529668880352	38.7948548366536	27.4227099058036	43.0012662423629	43.7395778598974	36.1605079919179	43.1746474490362	33.0145405697461	36.8155496115274	33.9456700812043	36.478438690178	44.2369553500362	36.2127005696155
ZNF154	1	1	0	2	0	1	1	0	0	3	1	3	3	0	0	0	0.679383675439944	0.75284457011221	0	1.58880538348501	0	0.721650260679043	1.53575950865582	0	0	1.57956027252572	0.892284880263409	2.76116622086456	2.07830633150231	0	0	0
